#{"t_start": 1585076282.3026717, "env_id": "cursorcontrol-v0"}
r,l,t
1.643216,30,316.16392
1.582,30,316.46093
3.344296,30,316.972948
1.502443,30,317.454919
3.243421,30,318.034914
0.865156,30,318.58193
1.094492,30,319.133917
1.86607,30,319.675919
0.869934,30,320.226955
1.562882,30,320.771917
0.930258,30,321.298918
0.743517,30,321.821929
0.775656,30,322.322955
1.578942,30,322.854924
2.108547,30,323.458956
1.084603,30,324.005954
2.665389,30,324.486956
0.820005,30,324.967919
1.256054,30,325.445915
2.35538,30,325.933916
7.145044,30,326.473955
3.06819,30,326.985918
1.576938,30,327.47393
7.084673,30,327.960917
2.655648,30,328.446956
0.930072,30,328.971959
1.576504,30,329.520934
2.932283,30,330.054955
0.79708,30,330.545916
1.067358,30,331.132916
0.882881,30,331.608912
0.881063,30,332.140919
1.399225,30,332.673919
1.933516,30,333.284919
1.792747,30,333.865919
5.321992,30,334.448926
2.786318,30,335.135921
1.282306,30,335.769916
1.146726,30,336.370918
1.438017,30,336.893915
1.849319,30,337.539953
1.204857,30,338.171915
0.747222,30,338.755913
5.419086,30,339.226923
4.221546,30,339.560931
9.245264,30,339.895911
1.022907,30,340.254912
2.410904,30,340.657918
1.518309,30,341.008932
0.745206,30,341.39591
2.209637,30,341.742909
1.169256,30,342.012916
1.092227,30,342.231905
0.943756,30,342.673931
1.623486,30,343.193954
1.938225,30,343.674955
2.861654,30,344.224931
1.232869,30,344.736922
1.284636,30,345.265913
1.739709,30,345.865919
2.116038,30,346.381956
0.925088,30,346.927934
1.305965,30,347.54293
2.259999,30,348.230927
1.164036,30,348.749928
1.026571,30,349.213939
2.244905,30,349.774917
0.916734,30,350.303935
3.279499,30,350.804908
0.72813,30,351.387914
1.808463,30,351.997923
1.79887,30,352.580915
1.794983,30,353.206913
1.828916,30,353.694915
5.347699,30,354.148949
0.995946,30,354.627918
2.718258,30,355.213917
1.750244,30,355.692944
1.08923,30,356.214954
3.114621,30,356.712934
1.252434,30,357.235914
2.113768,30,357.72592
1.142335,30,358.202932
0.737823,30,358.719913
2.203421,30,359.332914
1.186012,30,359.971926
1.372451,30,360.439917
1.884154,30,360.88295
1.467806,30,361.354916
0.909077,30,361.800917
10.119496,30,362.252918
